,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
56,Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th T&amp;T has administered 201313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago that number is lower at 15% (June 17th) with 3000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48.0,17.0,iamtrinidaddy,1318,626,,COVID19,[KalainH],🇹🇹 x 🇺🇸,june tampt administered dos who-approved #covid vaccine country approximately % available stock remaining tobago number lower % june sinopharm dos arriving monday
57,Fri Jun 18 18:00:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now https://t.co/T7bL2El0NP 

 @DrRafaqatRashid @Maraviaus https://t.co/0MMkDVuFev",-0.0416666666666666,0.0833333333333333,en,3.0,3.0,ambuhari,7179,5244,,,[AlBalaghAcademy],"Kaduna, Nigeria",join balagh international conference fiqh medicine amp learn islamic approach covid vaccine amp pharmaceutical industry leading subject expert amp june register
58,Fri Jun 18 18:00:18 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,,,COVIDVxProject,312,401,,,[aarc_tweets hcollaborative Looms4Lupus],"Washington, DC",nan
59,Fri Jun 18 18:00:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery consisting of 100000 vaccines was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,404.0,168.0,StarColombo,2675,4924,,COVID19,[IsraelMFA],,israel deliver million dos #covid vaccine palestinian authority help fight corona pandemic delivery consisting vaccine transfered pa friday afternoon bitunia crossing
60,Fri Jun 18 18:00:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,210.0,97.0,tonyforde007,39,187,,,[globalhlthtwit],,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
61,Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,,,HamCoHealth,7520,838,False,COVID19,[],"Cincinnati, Ohio",nan
62,Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,,,CTA_gc,5106,282,False,FullyVaccinated,[],Canada,nan
63,Fri Jun 18 18:00:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thats great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They dont have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,32.0,6.0,LauraMc61832350,20,37,,,[JillianHortonMD],,thats great zero appointment available within hour driving radius winnipeg anyone get pfizer shot save pfizer kid dont choice vaccine #mbpoli
64,Fri Jun 18 18:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines including flu and shingles at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,108.0,64.0,enterpenuerlist,64,230,,COVID19,[CDCgov],,get #covid vaccine vaccine including flu shingle visit longer wait day vaccine side effect vaccine given alone together vaccine timing
65,Fri Jun 18 18:01:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th T&amp;T has administered 201313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago that number is lower at 15% (June 17th) with 3000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48.0,18.0,trinimini05,640,198,,COVID19,[KalainH],Trinidad&Tobago,june tampt administered dos who-approved #covid vaccine country approximately % available stock remaining tobago number lower % june sinopharm dos arriving monday
66,Fri Jun 18 18:01:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thats great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They dont have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,33.0,7.0,BilasHeidi,165,302,,,[JillianHortonMD],Toronto ON,thats great zero appointment available within hour driving radius winnipeg anyone get pfizer shot save pfizer kid dont choice vaccine #mbpoli
67,Fri Jun 18 18:01:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,1_Henriques,93,626,False,,[],,nan
68,Fri Jun 18 18:01:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.3166666666666666,0.611111111111111,en,12.0,7.0,iche_me,13303,12983,,covid19,[QuizzicalGirl],"North Carolina, USA",please research first read see something vaccine #covid sound unusual spreading disinfo mean people wont get vaccinated fear lead death america frontline doctor trusted
69,Fri Jun 18 18:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.109090909090909,0.3818181818181818,en,167.0,68.0,ONESUKIJ,84,88,,DeltaVariant,[DrEricDing],"Zermatt, Switzerland",similar #deltavariant worry hospital outbreak even dose mrna vaccine patient amp hcws #deltavariant positive patient amp hcws received dos #covid vaccine x vaccinated -year old also died
70,Fri Jun 18 18:01:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstraZeneca claims victory over EU in vaccine deliveries case but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/NIVR6FiCva
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",-0.3,0.6,en,5.0,5.0,Alleninvest,2242,4999,,,[CityAM],London,astrazeneca claim victory eu vaccine delivery case fined late supply eu lost case ftse-listed pharma supply covid- vaccine -gt #astrazeneca #covidvaccine #astrazenecavaccine #covid
71,Fri Jun 18 18:01:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,5.0,6.0,Wendyisenhart,367,2518,False,COVID19,[DailySabah],Bellingham,nan
72,Fri Jun 18 18:01:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,55.0,30.0,arnaldo45172700,2045,3216,,CubanCOVID19vaccines,[MediccGail],"La Habana, Cuba",biocubafarma say phase clinical trial result #cuban #covid #vaccines due day soberana without booster abdala tested k volunteer havana eastern cuba
73,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
74,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
75,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
76,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
77,Fri Jun 18 18:02:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",As per reports #Israel Prime Minister (#PM) #NaftaliBennett said that Israel will provide million #Covid19 #vaccine doses to #Palestine. An agreement was signed by the newly elected government for sending the vaccines. https://t.co/kYG0hoE2J6,0.1363636363636363,0.4545454545454545,en,5.0,1.0,rabiiik527,468,381,,IsraelPMNaftaliBennettCovid19vaccine,[themojostory],,per report #israel prime minister #pm #naftalibennett said israel provide million #covid #vaccine dos #palestine agreement signed newly elected government sending vaccine
78,Fri Jun 18 18:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,HealthZA,304613,1373,False,COVID19CoronaVirusSA,[],South Africa,nan
79,Fri Jun 18 18:02:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th T&amp;T has administered 201313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago that number is lower at 15% (June 17th) with 3000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,49.0,19.0,MrGeepGeep,267,357,,COVID19,[KalainH],Purgatory,june tampt administered dos who-approved #covid vaccine country approximately % available stock remaining tobago number lower % june sinopharm dos arriving monday
80,Fri Jun 18 18:02:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full-blown third wave @MoetiTshidi said. The sobering trajectory of surging cases should draw everyone to urgent action. 

“Weve seen in India and elsewhere how quickly Covid-19 can rebound and overwhelm health systems
https://t.co/CemRZeIDYr",0.1444444444444444,0.1999999999999999,en,264.0,239.0,carissa_moore,125,207,,,[TelGlobalHealth MoetiTshidi],, africa midst full-blown third wave  said  the sobering trajectory surging case draw everyone urgent action weve seen india elsewhere quickly covid- rebound overwhelm health systems 
81,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,39.0,6.0,SandyHi2244,350,612,False,,[Billius27],,nan
82,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,693.0,223.0,ReadingCEP,167,758,,WeCanDoThisCOVID19,[CDCDirector],"Fresno, CA",pleased welcome #wecandothis bus atlanta today remember easy way find #covid vaccine near search text zip code call ---
83,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous to Palestinians making the covid19 crisis far worse leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs,-0.125,0.725,en,9.0,11.0,cfx82073592,401,2200,,,[itranslate123 AIPAC],Time Lord,aipac tell world israel sold expired vaccine palestinian disastrous palestinian making covid crisis far worse leading palestinian death #thisisisrael
84,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[Watch] How do vaccines work in our bodies and how do they protect us? #COVID19 #VaccinateToSaveSouthAfrica https://t.co/oDTp5I6RWn https://t.co/lXXE9L38PE,0.0,0.0,en,6.0,6.0,herohatta,129,2220,,COVID19VaccinateToSaveSouthAfrica,[GovernmentZA],,[watch] vaccine work body protect #covid #vaccinatetosavesouthafrica
85,Fri Jun 18 18:02:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,1.0,1.0,LeanneWilkinsSA,28,102,,COVID19CoronaVirusSA,[HealthZA],,nan
86,Fri Jun 18 18:02:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇👇

People are free to believe that #COVID19 is a hoax and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such there are places where you should not work unless you are vaccinated.

https://t.co/xiVWoCtRfP",0.1401785714285714,0.5526785714285715,en,179.0,36.0,ElXe_GaX7,252,235,,COVID19,[NathanStall],Canada 🇨🇦- Xenaverse - , people free believe #covid hoax argue vaccine plotbut constitutional right put people health risk place work unless vaccinated 
