created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:01:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,12,7,iche_me,13303,12983,,covid19,['QuizzicalGirl'],"North Carolina, USA"
Fri Jun 18 18:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,167,68,ONESUKIJ,84,88,,DeltaVariant,['DrEricDing'],"Zermatt, Switzerland"
Fri Jun 18 18:01:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/NIVR6FiCva
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",-0.3,0.6,en,5,5,Alleninvest,2242,4999,,,['CityAM'],London
Fri Jun 18 18:01:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,5,6,Wendyisenhart,367,2518,False,COVID19,['DailySabah'],Bellingham
Fri Jun 18 18:01:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,55,30,arnaldo45172700,2045,3216,,CubanCOVID19vaccines,['MediccGail'],"La Habana, Cuba"
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 18:02:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As per reports, #Israel Prime Minister (#PM) #NaftaliBennett said that Israel will provide million #Covid19 #vaccine doses to #Palestine. An agreement was signed by the newly elected government for sending the vaccines. https://t.co/kYG0hoE2J6",0.13636363636363635,0.45454545454545453,en,5,1,rabiiik527,468,381,,IsraelPMNaftaliBennettCovid19vaccine,['themojostory'],
Fri Jun 18 18:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,HealthZA,304613,1373,False,COVID19CoronaVirusSA,[],South Africa
Fri Jun 18 18:02:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,49,19,MrGeepGeep,267,357,,COVID19,['KalainH'],Purgatory
Fri Jun 18 18:02:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,264,239,carissa_moore,125,207,,,"['TelGlobalHealth', 'MoetiTshidi']",
Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,39,6,SandyHi2244,350,612,False,,['Billius27'],
Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,693,223,ReadingCEP,167,758,,WeCanDoThisCOVID19,['CDCDirector'],"Fresno, CA"
Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,9,11,cfx82073592,401,2200,,,"['itranslate123', 'AIPAC']",Time Lord
Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Watch] How do vaccines work in our bodies, and how do they protect us? #COVID19 #VaccinateToSaveSouthAfrica https://t.co/oDTp5I6RWn https://t.co/lXXE9L38PE",0.0,0.0,en,6,6,herohatta,129,2220,,COVID19VaccinateToSaveSouthAfrica,['GovernmentZA'],
Fri Jun 18 18:02:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,1,1,LeanneWilkinsSA,28,102,,COVID19CoronaVirusSA,['HealthZA'],
Fri Jun 18 18:02:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,179,36,ElXe_GaX7,252,235,,COVID19,['NathanStall'],Canada 🇨🇦- Xenaverse - 
Fri Jun 18 18:02:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,joannachiu,48404,10696,False,,[],"Vancouver, British Columbia"
Fri Jun 18 18:02:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,MajDowney,38,93,False,Vaccines4NepalCOVID19VaccinEquity,[],
Fri Jun 18 18:02:48 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,352,97,LoisRobb1,1151,1140,,COVID19,['AmitAryaMD'],"Calgary, Alberta Canada"
Fri Jun 18 18:02:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,myamphealth,371,193,False,IBD,['IBDCedarsSinai'],"London, England"
Fri Jun 18 18:02:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,859,487,ohhDee__,621,723,,COVID19,['Winnie_Byanyima'],"Miami, FL"
Fri Jun 18 18:02:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,264,240,demikode99,118,420,,,"['TelGlobalHealth', 'MoetiTshidi']",
Fri Jun 18 18:02:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",0.13333333333333333,0.45555555555555555,en,219,98,FSzesnat,256,564,,,['globalhlthtwit'],Suffolk
Fri Jun 18 18:03:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,694,224,Bonnie_bear4,64,406,,WeCanDoThisCOVID19,['CDCDirector'],"Salt Lake City, UT"
Fri Jun 18 18:03:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,70,49,Anuradh19217430,559,772,,,['N_RamchanderRao'],India
Fri Jun 18 18:03:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Healthcare systems nationwide are taking action to be more diverse, inclusive and #equitable - However!

Employee vaccination mandates of the #COVID19 #vaccines are literally #inequitable “healthcare” - clinical trials do not adequately represent #minorities or all #genders",0.18611111111111112,0.3111111111111111,en,0,1,ConservativeMo3,261,708,,Healthcareequitable,['balange4'],"Indianapolis, IN"
Fri Jun 18 18:03:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,12,8,tizzywoman,42704,26651,,covid19,['QuizzicalGirl'],Geeks Persist Headquarters 
Fri Jun 18 18:03:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Excited to be racing at @roadamerica this weekend. Come on another drive with me to #VaccinEquity &amp; #GoGiveOne to get vaccines to everyone, everywhere. Let's help vaccinate the world against #COVID19 https://t.co/Rg6ZOXLW97 @IndyCar @WHOFoundation @WHO https://t.co/HtrVKKviSQ",0.375,0.75,en,390,21,Alreidy,2949,1339,,VaccinEquityGoGiveOne,"['RGrosjean', 'roadamerica']","Seattle, WA"
Fri Jun 18 18:03:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",-0.14523809523809522,0.5023809523809525,en,27,27,pjotrowicz,6353,2978,,COVID19,['GHS'],Jestem nomadą
Fri Jun 18 18:03:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,9,12,Dima__Abisaab,128,172,,,"['itranslate123', 'AIPAC']","New York, NY"
Fri Jun 18 18:03:34 +0000 2021,"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>","So far, US citizens have had the choice of RNA-based vaccines. The Novavax vaccine uses an entirely different technology. #COVID19 https://t.co/tx2z9xjXMz",0.05,0.8,en,13,10,deancorda,354,854,,,['arstechnica'],
Fri Jun 18 18:03:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,33,17,harshpatel510,4587,778,False,covid19vaccines,['wef'],India
Fri Jun 18 18:03:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","All UK adults are now eligible for their #Covid19 vaccine. 

The vaccines are safe, and effective at preventing you from getting ill from Covid - even the #Delta variant. 

@DrOmonImohi explains more.

#TeamHalo #VaccinesWork https://t.co/tsSm5XMons",0.275,0.7,en,0,1,RUOKAnny,4532,1639,,Covid19,['projecthalo'],"London, England"
Fri Jun 18 18:03:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,4,2,ZamaniSteven,5,33,,COVID19CoronaVirusSA,['HealthZA'],
Fri Jun 18 18:03:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,49,20,chef_mayers,249,1242,,COVID19,['KalainH'],Trinidad and Tobago
Fri Jun 18 18:03:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,DrAnneEllis,7013,1521,False,COVID19,['KingstonHSC'],"Kingston, ON"
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,4,3,queen_tumi123,85,207,,COVID19CoronaVirusSA,['HealthZA'],South Africa
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,lodge_cat,30,208,,,[],30+ // Germany
Fri Jun 18 18:03:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,540,350,kATEledwidge,1100,924,,,['RealJoelSmalley'],
Fri Jun 18 18:04:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,4,4,SikwanaAyabonga,184,1110,,COVID19CoronaVirusSA,['HealthZA'],"Cape Town, South Africa"
Fri Jun 18 18:04:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,itranslate123,9174,732,False,,['IsraelMFA'],
Fri Jun 18 18:04:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#TeamToronto #COVID19 vaccination update for June 18: 2,854,856 vaccine doses have been administered in the city. For info about vaccines in Toronto: https://t.co/VufjfIUBs7 https://t.co/NBY8CLNQAP",0.0,0.0,en,5,4,SRiverdaleCHC,4324,2141,,TeamTorontoCOVID19,['cityoftoronto'],"Toronto, Ontario, Canada"
Fri Jun 18 18:04:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,13,9,SixPersistsBlue,23424,7712,,covid19,['QuizzicalGirl'],GeeksResist Headquarters
Fri Jun 18 18:04:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,0,1,itranslate123,9174,732,,,"['itranslate123', 'IsraelMFA']",
